order_item_id,order_id,product_id,quantity,price,discount_amount
9402,2641,123,3,33.79,4.41
9403,1974,90,3,183.8,20.33
9404,3418,45,3,5.86,13.32
9405,4115,200,5,118.81,17.36
9406,2416,1,4,249.95,9.46
9407,889,3,3,213.53,4.67
9408,1884,65,2,148.87,10.8
9409,4822,15,3,175.01,25.56
9410,3823,50,3,152.89,4.79
9411,147,148,4,203.66,14.14
9412,1717,131,5,222.07,8.93
9413,2478,189,1,192.82,28.87
9414,4944,143,4,49.58,2.54
9415,1464,187,5,96.27,7.36
9416,2246,182,2,197.18,13.49
9417,1311,188,1,206.68,7.42
9418,4661,124,5,159.06,21.2
9419,369,37,5,179.97,11.13
9420,1264,149,4,47.75,23.42
9421,2850,106,5,96.3,16.54
9422,2748,103,3,135.99,12.8
9423,2566,151,5,246.01,10.95
9424,1819,121,1,200.81,6.66
9425,1888,99,5,52.19,7.58
9426,3784,146,2,91.34,5.29
9427,60,17,3,58.14,25.55
9428,545,159,1,42.3,16.45
9429,3065,192,1,34.4,14.49
9430,1231,48,4,241.6,9.67
9431,559,26,4,227.13,15.51
9432,1513,22,3,123.39,26.48
9433,670,125,1,139.39,25.68
9434,258,173,2,210.46,17.97
9435,1071,164,5,163.97,15.9
9436,1051,64,5,184.5,6.77
9437,4039,163,5,198.83,20.79
9438,4023,82,4,123.34,25.6
9439,145,155,1,243.82,9.17
9440,2635,68,1,158.95,13.07
9441,2570,145,2,160.2,3.2
9442,801,198,4,39.56,25.75
9443,1486,139,2,247.0,2.93
9444,3749,5,1,22.34,21.13
9445,2430,186,5,246.48,5.61
9446,2824,121,4,228.09,22.01
9447,673,57,4,214.82,19.28
9448,3975,74,4,170.03,20.71
9449,3490,85,5,154.17,19.07
9450,4423,120,4,249.17,11.9
9451,1415,14,3,243.63,18.61
9452,3369,72,4,203.9,7.04
9453,4726,129,5,26.28,8.22
9454,3895,144,4,96.18,1.95
9455,3847,26,3,217.15,18.38
9456,2029,49,3,177.12,25.22
9457,1195,170,4,34.89,11.35
9458,2025,198,1,90.32,6.26
9459,1358,103,1,9.76,24.72
9460,2811,66,2,223.74,19.32
9461,569,53,3,188.02,26.81
9462,1946,9,1,111.79,0.19
9463,347,69,2,191.3,12.03
9464,408,40,1,233.69,27.03
9465,4229,184,4,73.57,20.26
9466,3754,133,3,75.03,14.07
9467,614,56,1,123.25,12.44
9468,106,111,4,178.19,26.85
9469,2219,200,2,248.29,24.95
9470,3800,5,4,44.92,0.37
9471,4358,69,2,88.82,3.63
9472,3914,52,1,94.04,15.37
9473,494,73,5,182.83,3.44
9474,3869,98,4,222.22,8.24
9475,4386,161,5,50.03,25.05
9476,3335,150,3,179.84,11.58
9477,3921,15,5,227.86,13.53
9478,1869,65,3,34.72,5.23
9479,1439,71,1,160.59,18.07
9480,1353,151,1,54.58,3.61
9481,45,111,4,113.08,18.91
9482,4911,6,5,36.07,22.4
9483,2381,186,3,172.49,26.21
9484,4561,154,3,103.34,17.47
9485,200,140,5,143.98,9.96
9486,4425,77,1,133.27,25.55
9487,2288,115,1,175.03,17.9
9488,4894,113,3,224.42,10.74
9489,4798,77,4,73.54,9.68
9490,2631,130,1,150.82,9.62
9491,2769,160,2,145.57,1.69
9492,2408,178,3,82.21,3.04
9493,3792,95,5,127.4,2.69
9494,3294,61,5,14.91,9.37
9495,2847,139,3,109.6,14.22
9496,3312,101,3,71.28,4.43
9497,2552,196,1,216.67,24.84
9498,1438,34,3,92.66,1.97
9499,127,95,3,52.09,28.36
9500,1621,103,2,134.77,2.23
9501,3320,8,5,203.69,26.84
9502,482,136,1,91.74,7.82
9503,4379,98,4,212.47,29.6
9504,2122,143,1,84.9,15.64
9505,3136,5,5,185.22,0.55
9506,2821,147,4,33.24,8.48
9507,2372,137,3,20.24,28.2
9508,239,185,2,185.71,8.99
9509,1421,182,2,95.26,10.79
9510,341,157,5,101.28,1.32
9511,3351,101,5,145.67,7.6
9512,2994,147,2,246.78,7.78
9513,4988,46,4,47.02,21.48
9514,1487,104,4,78.46,15.17
9515,4558,80,1,163.93,4.83
9516,4076,190,3,176.74,23.87
9517,4894,188,4,178.01,18.35
9518,733,118,3,150.87,8.05
9519,3479,5,5,149.13,6.71
9520,162,161,4,41.29,27.75
9521,2496,55,4,209.48,19.11
9522,132,19,4,7.18,24.22
9523,1858,145,1,107.31,6.77
9524,1243,88,5,57.78,17.66
9525,3489,117,2,30.56,1.6
9526,672,170,1,83.28,17.84
9527,505,150,1,166.01,6.11
9528,2157,39,4,126.79,20.07
9529,1262,125,1,219.01,27.96
9530,293,27,2,151.92,13.76
9531,3651,76,1,67.02,9.16
9532,4924,174,1,131.23,3.7
9533,4283,127,4,60.71,20.12
9534,1060,156,5,48.77,17.53
9535,2304,180,2,238.98,16.34
9536,2796,193,4,119.67,28.08
9537,1202,167,1,164.55,29.34
9538,3314,122,2,218.99,21.51
9539,2089,146,3,83.93,5.88
9540,3429,87,1,198.31,28.4
9541,2161,150,5,198.26,10.35
9542,4950,68,1,206.88,2.37
9543,719,11,5,51.42,7.23
9544,1847,82,3,240.9,24.91
9545,878,64,4,72.32,6.11
9546,3268,119,4,195.32,11.85
9547,4498,199,4,44.76,8.21
9548,64,85,2,231.44,1.43
9549,2700,57,5,109.82,16.85
9550,2934,163,1,168.82,18.86
9551,373,37,2,213.3,23.73
9552,4028,178,2,74.18,12.44
9553,306,121,1,100.3,4.24
9554,2515,30,3,81.78,19.56
9555,932,145,4,74.3,26.7
9556,1991,161,3,130.02,3.59
9557,3657,144,3,138.95,5.48
9558,1416,143,4,23.82,9.88
9559,362,141,3,169.96,19.51
9560,2769,3,2,107.9,15.71
9561,716,24,1,222.93,21.37
9562,1646,151,2,221.95,0.94
9563,543,59,2,181.42,24.31
9564,1548,55,5,214.18,29.62
9565,2242,65,4,231.02,1.4
9566,652,160,4,146.45,14.86
9567,1051,60,2,243.12,22.2
9568,4743,158,4,239.07,14.29
9569,1853,66,5,31.92,17.79
9570,3002,146,1,133.07,27.63
9571,3085,59,3,33.04,16.2
9572,2097,53,4,172.61,7.1
9573,803,64,2,192.49,22.16
9574,2655,121,4,221.75,11.26
9575,1681,119,2,164.25,8.55
9576,1608,30,3,116.23,7.45
9577,3523,18,4,43.2,2.38
9578,2058,5,3,35.65,27.99
9579,2722,69,2,123.99,16.9
9580,4822,136,5,208.97,28.65
9581,2564,137,5,188.93,25.85
9582,3613,160,1,220.8,0.91
9583,203,120,2,203.69,7.42
9584,942,142,2,55.34,9.46
9585,589,141,2,54.08,14.69
9586,571,18,5,117.21,21.48
9587,3005,68,5,51.83,20.42
9588,196,114,5,50.93,29.62
9589,1346,22,4,70.61,27.7
9590,418,20,4,10.53,5.59
9591,1643,143,5,144.98,25.8
9592,1366,7,3,102.17,25.29
9593,9,98,4,63.16,17.24
9594,532,105,4,37.88,10.14
9595,4245,30,4,116.68,6.26
9596,1553,5,4,152.48,6.37
9597,1036,129,1,243.45,10.13
9598,4572,188,4,67.19,15.12
9599,1618,159,3,11.45,17.51
9600,3717,20,1,185.32,9.75
9601,1077,83,4,62.62,10.7
9602,4302,64,2,123.64,0.41
9603,4016,118,1,203.02,0.06
9604,2963,192,4,14.06,27.22
9605,4841,29,3,39.67,0.42
9606,913,102,5,29.05,0.99
9607,4150,138,4,62.26,6.17
9608,4071,157,2,47.39,22.3
9609,3562,31,3,82.57,20.37
9610,344,75,1,187.84,19.42
9611,1193,30,3,15.37,17.25
9612,1933,153,4,23.07,6.05
9613,703,80,2,143.26,11.94
9614,1899,58,3,132.46,14.34
9615,3594,57,3,121.15,17.47
9616,199,87,5,131.4,5.95
9617,3233,123,5,186.8,21.87
9618,2823,191,4,146.15,9.27
9619,4485,97,1,116.96,19.81
9620,474,115,1,25.03,15.42
9621,4861,37,2,243.82,17.77
9622,1655,58,4,63.64,12.39
9623,592,28,1,217.94,13.35
9624,1849,155,3,97.85,26.05
9625,3042,198,4,172.56,14.28
9626,168,37,3,116.26,23.82
9627,4380,6,2,91.77,11.85
9628,3271,62,4,155.5,21.02
9629,4008,33,2,136.35,6.99
9630,4011,89,5,61.95,27.51
9631,4987,78,2,87.38,29.02
9632,3849,40,5,13.42,27.04
9633,2182,169,4,52.43,10.39
9634,1655,119,3,87.28,8.29
9635,4218,42,3,243.17,5.47
9636,833,137,3,134.14,26.19
9637,1022,18,2,176.7,3.56
9638,1994,15,4,170.03,19.27
9639,3493,132,4,245.32,9.94
9640,895,34,5,141.14,5.64
9641,1516,62,4,148.45,5.53
9642,3671,38,3,78.52,26.13
9643,289,71,4,158.4,25.79
9644,1077,23,5,190.64,8.16
9645,1372,126,4,30.3,1.01
9646,1075,20,4,122.63,26.07
9647,4935,184,3,108.37,1.72
9648,2960,53,4,32.83,2.54
9649,40,130,2,88.62,24.66
9650,4275,21,5,136.12,24.52
9651,3623,76,5,164.22,6.07
9652,183,42,5,75.78,1.15
9653,1760,57,4,121.69,1.89
9654,1770,122,2,184.85,13.6
9655,4801,177,5,108.45,12.55
9656,497,91,1,235.49,5.47
9657,597,112,3,12.52,27.27
9658,2509,10,1,68.76,16.57
9659,3827,72,1,37.68,24.22
9660,4570,61,5,137.62,3.11
9661,685,21,1,48.46,29.2
9662,319,188,1,186.75,24.29
9663,3627,121,2,230.0,8.63
9664,1436,86,3,55.76,0.62
9665,2404,141,4,227.16,4.94
9666,2665,48,5,159.78,12.56
9667,4325,168,5,53.06,0.09
9668,729,191,1,185.45,1.23
9669,1288,9,4,27.26,2.96
9670,4002,185,4,174.58,24.29
9671,561,179,4,216.01,16.41
9672,1376,113,5,237.84,5.73
9673,1466,120,5,18.36,7.93
9674,2507,40,2,20.17,19.27
9675,3887,76,5,232.95,9.56
9676,25,64,5,198.45,20.46
9677,1155,94,2,194.7,23.35
9678,4466,70,5,186.94,9.2
9679,1460,64,1,180.75,11.0
9680,4707,25,1,155.24,1.5
9681,1221,156,2,204.12,24.59
9682,2157,138,2,13.37,18.18
9683,3292,156,1,186.37,26.65
9684,720,36,4,147.81,5.67
9685,1106,139,5,227.33,28.82
9686,3770,21,3,234.41,21.2
9687,2480,154,3,64.13,5.9
9688,1921,146,2,198.42,13.89
9689,3080,68,3,239.46,20.97
9690,4732,41,4,70.33,0.51
9691,3170,15,3,213.52,23.41
9692,3173,23,1,148.7,28.43
9693,3331,169,2,101.77,2.44
9694,4452,134,3,206.78,26.94
9695,2059,199,5,218.22,13.93
9696,3322,188,2,74.25,15.47
9697,1871,112,4,199.64,25.2
9698,3622,52,1,17.17,17.69
9699,1146,137,3,107.33,10.54
9700,3992,115,1,22.1,21.98
9701,3374,158,4,76.99,4.15
9702,125,44,3,237.84,19.99
9703,312,190,2,185.01,23.24
9704,775,171,2,190.12,10.04
9705,2921,156,5,37.95,29.11
9706,1832,8,4,146.78,19.22
9707,694,99,3,100.26,2.87
9708,1377,51,1,184.87,28.99
9709,990,99,1,43.49,22.32
9710,2847,121,3,74.07,20.87
9711,1753,90,4,225.15,7.6
9712,2960,30,4,46.6,14.19
9713,2454,139,1,159.94,27.03
9714,3044,148,3,82.21,9.24
9715,1717,31,3,25.06,12.7
9716,1627,162,1,59.8,7.7
9717,3089,140,3,218.01,6.48
9718,3332,176,3,228.08,1.31
9719,4029,156,2,107.86,22.11
9720,890,67,2,157.12,2.72
9721,1379,117,5,132.52,15.94
9722,4585,191,5,73.53,1.49
9723,4276,176,4,89.47,29.52
9724,1708,170,2,134.07,21.28
9725,2365,180,2,175.36,18.91
9726,232,5,2,90.71,5.59
9727,1813,77,2,176.23,15.84
9728,1613,12,4,240.44,15.11
9729,4427,59,1,11.02,10.76
9730,4657,65,4,45.14,4.68
9731,2997,52,1,229.49,11.01
9732,248,43,5,22.53,18.27
9733,4379,83,2,192.44,14.62
9734,2080,93,1,157.87,17.1
9735,3742,63,4,16.69,17.16
9736,4626,111,1,5.18,7.34
9737,4477,50,3,127.99,3.33
9738,63,112,5,33.75,15.65
9739,4224,39,5,218.69,26.77
9740,1552,170,2,122.79,29.86
9741,3006,80,2,62.44,23.58
9742,3323,17,4,46.21,6.63
9743,295,43,1,209.76,18.91
9744,4275,49,3,181.09,7.17
9745,4325,5,5,180.9,17.29
9746,883,129,1,25.9,14.42
9747,394,67,3,158.01,11.45
9748,2740,112,1,218.02,19.25
9749,3468,24,2,192.65,25.73
9750,4168,29,5,33.95,10.12
9751,4414,143,3,237.57,14.59
9752,3971,132,2,22.08,13.67
9753,4691,44,4,141.44,7.48
9754,4475,65,4,236.53,12.63
9755,4232,120,2,206.45,0.65
9756,2778,126,3,171.8,15.52
9757,3693,31,3,214.8,21.62
9758,1402,148,5,169.95,11.03
9759,906,10,2,18.46,22.4
9760,530,11,4,90.96,22.52
9761,4619,82,2,109.65,29.52
9762,3722,156,1,138.86,16.38
9763,387,166,3,61.26,12.12
9764,2622,24,1,220.89,19.19
9765,573,39,4,61.03,18.8
9766,644,119,3,166.11,29.62
9767,4072,179,4,219.77,21.23
9768,1293,76,4,184.54,9.2
9769,3596,50,4,38.32,5.63
9770,4643,7,5,238.09,23.78
9771,2486,100,4,27.52,5.39
9772,555,81,4,54.02,18.82
9773,2159,68,1,39.11,3.97
9774,3394,181,1,168.39,21.56
9775,2575,37,1,202.82,23.49
9776,2225,83,3,63.31,29.72
9777,3610,54,5,244.92,28.63
9778,4720,90,3,39.11,21.41
9779,1989,183,5,82.39,8.33
9780,944,31,5,125.13,1.31
9781,4569,193,2,203.17,16.66
9782,994,100,2,97.25,22.98
9783,3460,93,2,49.07,0.32
9784,1122,89,5,118.91,15.74
9785,3447,187,5,121.74,26.49
9786,4266,123,3,8.97,19.12
9787,56,118,5,10.12,20.51
9788,1757,47,4,73.02,14.23
9789,658,177,4,186.6,28.29
9790,260,146,5,94.67,11.24
9791,4737,3,4,56.75,11.37
9792,2610,18,5,32.68,15.53
9793,3910,58,2,73.73,17.58
9794,404,71,5,122.95,16.12
9795,795,81,2,27.88,24.56
9796,1562,153,1,8.66,25.04
9797,1184,146,4,36.19,3.95
9798,2642,52,1,185.8,17.88
9799,2665,43,4,119.25,29.52
9800,4810,67,1,114.07,17.99
9801,3608,89,5,9.84,20.64
9802,1958,135,1,179.18,25.84
9803,2094,111,4,54.47,26.0
9804,1753,172,3,27.26,0.52
9805,5000,172,4,211.3,7.18
9806,3563,179,3,123.97,25.89
9807,1695,83,5,188.49,20.01
9808,856,79,4,206.36,18.95
9809,1296,85,1,241.33,25.8
9810,4756,21,5,157.81,24.2
9811,3622,122,4,21.73,22.54
9812,4207,165,5,141.63,1.42
9813,1039,28,3,129.83,23.45
9814,4597,32,5,19.1,6.02
9815,4514,185,1,80.04,0.78
9816,4371,169,4,105.98,14.76
9817,3448,54,3,44.44,28.27
9818,3433,155,5,7.15,26.59
9819,3749,123,2,190.46,29.46
9820,2242,87,3,213.65,7.4
9821,3531,40,3,61.13,20.86
9822,4895,169,1,5.93,1.68
9823,1964,70,1,223.03,24.1
9824,3016,24,5,37.82,15.71
9825,3568,146,2,103.79,29.89
9826,3871,74,3,94.66,7.2
9827,4865,184,5,45.24,23.54
9828,1485,143,2,151.71,5.13
9829,4235,98,5,230.04,8.62
9830,4957,72,3,130.86,8.87
9831,2340,163,5,243.36,17.34
9832,335,27,1,51.74,10.95
9833,1859,89,1,212.88,13.16
9834,1208,131,4,67.94,15.65
9835,925,21,2,66.38,1.69
9836,2946,121,3,33.83,19.96
9837,4440,39,2,216.59,19.48
9838,4753,32,1,182.64,28.94
9839,3586,178,3,88.71,4.0
9840,4357,85,4,90.61,0.93
9841,4028,9,1,211.97,4.0
9842,4265,50,1,232.26,12.67
9843,4756,1,2,152.59,6.42
9844,4296,4,5,104.68,6.49
9845,4678,4,2,18.02,26.08
9846,4662,90,1,36.01,9.71
9847,3843,162,2,39.74,12.5
9848,2399,155,5,72.82,20.52
9849,28,15,4,67.97,10.2
9850,3951,109,3,138.01,16.63
9851,1899,32,1,236.3,15.69
9852,4728,169,2,216.11,7.85
9853,2428,199,1,129.74,21.51
9854,1626,189,3,9.24,25.02
9855,2576,63,2,21.76,23.5
9856,2037,189,4,215.79,11.86
9857,1311,108,3,74.49,27.99
9858,3356,108,5,82.93,26.97
9859,3721,14,5,39.25,8.01
9860,4903,23,1,59.66,3.72
9861,2275,111,5,65.56,26.81
9862,2075,65,2,105.96,22.35
9863,89,160,5,157.67,9.33
9864,3805,41,4,91.52,9.15
9865,122,26,2,115.22,9.67
9866,4962,48,1,49.57,25.84
9867,33,144,1,18.82,7.21
9868,4699,159,5,90.32,19.53
9869,696,194,5,20.31,25.03
9870,3842,32,1,78.43,11.62
9871,525,138,2,210.21,1.84
9872,247,153,3,94.9,22.77
9873,3927,82,1,52.35,0.6
9874,3102,109,4,226.01,24.93
9875,2097,173,2,161.64,10.83
9876,1963,152,3,247.12,24.04
9877,2960,3,3,78.56,16.36
9878,2228,62,2,54.09,10.78
9879,1394,79,1,78.0,26.98
9880,1908,195,3,204.06,23.01
9881,2024,183,4,42.12,2.42
9882,4834,10,2,64.06,27.92
9883,2479,183,5,176.9,14.01
9884,4460,150,1,185.81,4.47
9885,982,142,2,239.92,23.14
9886,3224,136,4,245.14,15.53
9887,227,123,3,167.57,20.18
9888,1267,102,1,93.88,20.82
9889,2058,143,1,115.99,5.92
9890,2252,110,2,112.62,29.13
9891,2942,143,2,99.91,3.17
9892,157,180,4,87.87,18.17
9893,2074,70,5,46.14,4.39
9894,4064,54,2,94.71,26.32
9895,761,76,2,242.46,5.2
9896,774,170,2,221.13,13.23
9897,1553,147,4,156.25,2.61
9898,958,40,3,52.24,13.44
9899,254,197,5,220.27,0.12
9900,1570,27,4,81.41,13.3
9901,3219,74,2,138.7,20.64
9902,4214,43,3,228.39,5.48
9903,3237,180,2,87.0,16.59
9904,4646,46,4,228.77,14.23
9905,4966,142,1,62.61,10.05
9906,808,64,2,232.53,20.12
9907,4917,189,3,92.87,29.85
9908,1782,98,5,96.78,28.13
9909,1222,126,1,140.49,29.1
9910,3664,58,2,90.02,0.61
9911,3201,177,2,115.25,7.69
9912,880,29,3,127.82,27.68
9913,1,154,1,125.3,1.45
9914,167,27,1,240.47,10.94
9915,2064,195,1,74.04,19.57
9916,2705,67,2,74.72,29.49
9917,112,163,1,210.29,8.27
9918,3440,188,2,101.04,22.93
9919,1126,189,2,22.93,19.81
9920,2642,114,1,122.91,18.4
9921,1430,198,4,139.81,22.29
9922,2044,78,5,156.33,7.62
9923,4603,90,5,62.6,10.16
9924,1635,131,4,243.45,16.81
9925,671,161,1,185.57,13.17
9926,3112,42,2,181.43,21.66
9927,1691,13,3,218.85,24.02
9928,3958,29,4,11.4,15.84
9929,965,9,5,155.22,11.82
9930,281,32,5,205.37,27.36
9931,4447,150,2,13.42,22.5
9932,1967,86,5,190.26,20.2
9933,2809,58,5,247.48,1.72
9934,1965,57,2,150.39,15.84
9935,4824,138,1,109.05,3.65
9936,3391,25,5,116.13,19.82
9937,823,190,1,171.47,8.99
9938,1438,191,3,144.64,22.16
9939,2062,76,1,197.95,23.34
9940,3866,115,2,108.3,9.01
9941,4295,131,2,107.24,29.29
9942,4774,83,2,187.76,15.5
9943,4037,175,5,163.15,6.54
9944,1465,183,4,195.63,23.26
9945,78,154,5,222.36,22.82
9946,2160,13,1,69.53,12.42
9947,4631,135,3,82.18,19.76
9948,3188,162,3,134.1,0.65
9949,1166,22,3,232.96,8.74
9950,790,84,3,209.5,26.44
9951,1564,107,4,119.77,6.96
9952,1323,23,3,145.41,27.17
9953,1503,176,5,179.52,17.4
9954,1492,14,3,133.06,27.09
9955,1660,94,2,29.12,3.93
9956,1316,87,1,91.42,13.92
9957,3063,111,5,16.67,8.89
9958,125,52,4,169.12,26.61
9959,3063,83,5,87.6,10.25
9960,519,167,2,185.9,17.65
9961,2071,41,3,110.28,24.83
9962,4258,164,3,16.17,6.87
9963,2677,6,4,98.01,1.37
9964,2554,151,1,58.58,14.82
9965,4978,138,3,57.5,20.51
9966,3936,99,4,97.51,21.58
9967,1045,85,3,244.69,12.52
9968,1788,60,5,240.22,2.36
9969,3536,30,4,201.85,12.09
9970,4579,70,4,65.14,3.66
9971,1967,5,4,192.16,2.17
9972,2357,79,3,8.76,9.1
9973,4970,185,4,18.81,23.32
9974,2251,43,5,209.75,23.05
9975,3488,180,1,143.24,18.24
9976,142,77,1,96.46,24.79
9977,1004,6,2,186.41,15.02
9978,2155,2,5,33.02,7.3
9979,2015,17,5,75.24,17.1
9980,4625,88,4,183.26,27.7
9981,3609,12,2,55.76,1.08
9982,969,172,5,152.16,28.95
9983,3926,182,5,114.68,22.33
9984,3959,78,5,54.58,20.59
9985,2736,7,3,222.65,18.42
9986,805,160,5,111.7,7.73
9987,1335,157,3,151.72,26.57
9988,3985,174,5,66.99,29.14
9989,668,73,1,89.97,27.72
9990,385,78,3,17.0,3.26
9991,3125,181,3,123.39,22.1
9992,1609,25,4,89.49,16.7
9993,3255,53,5,85.7,23.65
9994,3441,157,2,223.04,10.57
9995,2749,82,2,177.45,28.71
9996,13,81,2,117.04,9.38
9997,3008,134,2,52.86,22.14
9998,2208,76,1,243.45,15.11
9999,4168,166,2,23.32,18.51
10000,2146,3,4,38.35,3.47
10001,1866,35,2,71.23,18.33
10002,101,183,4,238.86,16.91
10003,4080,47,3,73.33,21.57
10004,4377,161,5,125.4,8.63
10005,4979,93,2,191.49,24.97
10006,1313,131,4,232.65,28.36
10007,2797,197,4,153.25,26.46
10008,4705,59,5,99.15,11.74
10009,450,96,3,246.45,22.87
10010,3440,18,2,11.41,10.95
10011,3502,126,4,208.88,25.89
10012,3168,77,2,72.97,11.26
10013,121,66,1,205.28,5.58
10014,3438,153,4,44.73,14.67
10015,3857,20,3,89.97,4.05
10016,1076,199,5,18.71,17.61
10017,4414,197,4,53.91,17.3
10018,2723,157,1,152.68,14.72
10019,702,18,5,191.57,18.11
10020,3349,72,3,228.25,29.26
10021,3669,155,2,34.32,11.5
10022,3266,122,2,39.44,12.68
10023,21,170,4,235.0,8.22
10024,2447,66,5,192.66,5.53
10025,2250,99,1,137.24,8.68
10026,2514,26,1,121.8,6.38
10027,3223,151,3,43.64,12.97
10028,4992,5,5,97.93,7.0
10029,1183,80,5,96.29,15.52
10030,2358,106,2,163.84,8.59
10031,2552,11,3,151.73,12.74
10032,2074,147,3,19.63,3.88
10033,66,140,3,212.88,4.92
10034,4359,130,5,234.7,18.42
10035,472,171,2,196.15,16.96
10036,2215,150,3,48.7,5.14
10037,3226,154,2,47.18,8.84
10038,343,33,3,182.9,6.64
10039,718,24,5,113.01,23.92
10040,2461,197,2,195.81,10.94
10041,3737,149,4,23.49,12.18
10042,3256,46,3,180.53,19.95
10043,3266,18,5,108.9,9.77
10044,4090,133,2,12.59,11.33
10045,2531,8,1,138.56,23.94
10046,3633,85,5,176.26,23.84
10047,1056,111,5,134.42,18.14
10048,15,57,1,35.11,16.77
10049,3390,5,1,204.9,5.43
10050,3315,13,4,82.69,14.2
10051,17,83,4,230.76,8.23
10052,2582,194,4,227.18,21.89
10053,1780,165,5,54.09,18.84
10054,1950,90,5,121.71,11.33
10055,81,157,5,38.65,16.05
10056,3080,69,4,171.05,12.63
10057,1019,32,2,213.72,4.39
10058,780,102,5,163.85,23.42
10059,1825,176,5,68.82,26.95
10060,3865,130,5,23.7,27.91
10061,2470,69,4,21.97,23.68
10062,2514,179,3,154.68,24.65
10063,2131,163,4,238.57,1.67
10064,325,143,3,175.34,23.46
10065,3491,72,4,184.0,9.1
10066,677,111,2,85.68,4.13
10067,2012,65,2,148.58,15.66
10068,4889,166,5,82.57,17.11
10069,3617,17,4,225.91,14.54
10070,3134,80,3,37.47,19.58
10071,2705,173,3,159.85,21.43
10072,1195,129,2,184.06,4.11
10073,3076,3,5,176.13,18.51
10074,905,127,3,68.04,1.63
10075,4598,128,4,124.08,13.46
10076,4895,70,5,167.52,3.0
10077,2905,52,4,233.08,13.49
10078,3301,181,4,127.42,5.26
10079,1124,122,2,78.62,22.03
10080,4317,3,4,99.7,26.99
10081,3058,94,1,137.62,5.09
10082,2271,47,5,244.21,22.1
10083,2725,75,1,158.94,4.38
10084,2259,91,4,42.91,13.01
10085,3863,86,4,211.57,18.77
10086,931,6,2,49.45,16.13
10087,3647,174,2,14.49,1.71
10088,4982,95,2,29.55,10.88
10089,4358,61,2,197.6,14.1
10090,1272,43,3,225.96,11.74
10091,3813,56,2,70.71,19.96
10092,798,198,4,127.04,26.65
10093,3135,114,4,151.32,20.03
10094,3464,148,5,107.58,17.7
10095,2588,47,1,21.0,4.47
10096,417,182,3,18.88,10.47
10097,4134,169,3,112.89,16.45
10098,2356,194,5,200.48,28.02
10099,4942,31,5,25.73,9.14
10100,898,102,2,55.39,10.14
10101,53,64,5,71.09,17.69
10102,606,90,3,141.99,26.99
10103,3678,91,1,15.58,16.3
10104,4548,186,1,215.71,5.23
10105,461,183,3,120.33,2.26
10106,775,46,2,123.88,26.67
10107,4031,110,1,85.0,20.1
10108,3328,95,1,56.94,6.62
10109,3323,24,2,94.1,21.74
10110,2695,89,1,228.78,21.59
10111,3519,37,4,28.09,23.16
10112,485,169,3,19.88,26.77
10113,4188,153,1,33.04,4.56
10114,1188,29,1,195.36,28.7
10115,3728,159,2,16.86,29.96
10116,3997,107,1,86.63,0.43
10117,2993,130,2,109.09,2.74
10118,1710,140,3,129.24,13.02
10119,1990,133,4,5.78,1.03
10120,4274,189,5,124.26,22.05
10121,4346,91,3,52.76,19.52
10122,4861,56,1,28.98,23.28
10123,3639,78,4,135.66,29.95
10124,2715,71,5,187.32,28.0
10125,4187,165,5,234.01,9.0
10126,339,36,1,228.6,11.89
10127,1662,74,5,102.75,23.28
10128,4265,29,5,177.49,11.64
10129,3695,80,3,175.43,20.96
10130,4876,166,3,105.97,27.56
10131,170,102,5,29.06,12.18
10132,4234,169,2,98.59,16.82
10133,3100,33,1,248.13,25.24
10134,4615,93,2,140.98,14.33
10135,3013,112,2,88.64,8.67
10136,2611,123,5,187.23,7.75
10137,2474,141,1,173.15,2.16
10138,3762,134,2,146.81,9.91
10139,2689,194,3,161.17,20.58
10140,4805,8,3,148.31,1.77
10141,1291,118,1,239.29,8.23
10142,2036,192,2,129.74,3.35
10143,107,9,4,149.6,12.13
10144,2608,151,4,120.56,2.8
10145,2186,199,1,152.05,22.38
10146,1689,21,1,223.25,27.84
10147,6,129,4,88.24,5.77
10148,523,46,2,126.5,7.52
10149,3344,62,2,114.91,4.8
10150,3896,2,5,102.5,5.62
10151,66,104,1,206.15,9.35
10152,3411,75,2,61.83,8.44
10153,2982,101,4,127.48,11.56
10154,4594,172,4,231.54,15.75
10155,2816,88,3,44.51,21.83
10156,2018,128,2,6.14,26.53
10157,1743,83,5,69.98,13.78
10158,3510,5,5,230.97,27.27
10159,4082,93,1,26.47,20.39
10160,3535,39,3,38.58,21.87
10161,2783,128,4,83.48,15.67
10162,363,66,4,193.58,15.7
10163,3282,45,1,189.06,15.96
10164,1635,75,5,26.33,14.76
10165,525,101,5,233.79,13.77
10166,4927,141,4,63.51,23.24
10167,1723,93,1,73.76,11.63
10168,420,119,2,99.67,6.2
10169,4229,32,3,160.45,4.07
10170,3865,109,5,132.72,26.39
10171,1068,43,5,232.51,25.89
10172,1401,136,5,143.33,7.31
10173,1420,74,2,214.97,3.55
10174,3134,187,2,24.16,28.81
10175,3637,139,3,214.7,14.46
10176,4003,156,5,53.44,2.8
10177,630,39,4,93.83,6.46
10178,4417,26,5,83.37,21.11
10179,1835,72,3,87.63,2.44
10180,4132,102,3,230.08,12.99
10181,2354,26,4,113.19,12.83
10182,3056,32,2,70.65,20.57
10183,2941,46,4,77.13,5.98
10184,12,156,3,201.82,29.51
10185,2131,135,4,137.08,4.66
10186,3104,35,5,115.13,17.95
